date,price
2011-05-01,15.151799201965332
2011-06-01,15.033346176147461
2011-07-01,15.14867877960205
2011-08-01,13.656190872192383
2011-09-01,14.61839771270752
2011-10-01,16.81047248840332
2011-11-01,17.063926696777344
2011-12-01,16.759376525878906
2012-01-01,18.259082794189453
2012-02-01,18.576993942260742
2012-03-01,19.589263916015625
2012-04-01,19.784324645996094
2012-05-01,18.000946044921875
2012-06-01,18.699798583984375
2012-07-01,18.0331974029541
2012-08-01,17.422731399536133
2012-09-01,16.03937339782715
2012-10-01,15.310312271118164
2012-11-01,13.852187156677246
2012-12-01,14.745804786682129
2013-01-01,15.046156883239746
2013-02-01,14.931731224060059
2013-03-01,15.786110877990723
2013-04-01,17.311229705810547
2013-05-01,17.549760818481445
2013-06-01,17.678600311279297
2013-07-01,17.02924346923828
2013-08-01,16.036968231201172
2013-09-01,16.88643455505371
2013-10-01,18.02839469909668
2013-11-01,17.56424331665039
2013-12-01,19.30521583557129
2014-01-01,18.249231338500977
2014-02-01,18.41283416748047
2014-03-01,19.376697540283203
2014-04-01,20.0373477935791
2014-05-01,20.510313034057617
2014-06-01,23.397308349609375
2014-07-01,25.66132926940918
2014-08-01,26.441242218017578
2014-09-01,26.5408992767334
2014-10-01,25.923480987548828
2014-11-01,28.39311981201172
2014-12-01,27.842750549316406
2015-01-01,25.349262237548828
2015-02-01,25.510374069213867
2015-03-01,24.163345336914062
2015-04-01,25.15243911743164
2015-05-01,26.62835693359375
2015-06-01,23.67650032043457
2015-07-01,22.532371520996094
2015-08-01,22.2132568359375
2015-09-01,23.65345573425293
2015-10-01,26.57285499572754
2015-11-01,27.287004470825195
2015-12-01,27.226322174072266
2016-01-01,24.515544891357422
2016-02-01,23.385395050048828
2016-03-01,25.79169273376465
2016-04-01,24.141345977783203
2016-05-01,25.18576431274414
2016-06-01,26.37635040283203
2016-07-01,28.03290557861328
2016-08-01,28.861188888549805
2016-09-01,30.587038040161133
2016-10-01,28.253507614135742
2016-11-01,28.115772247314453
2016-12-01,29.610366821289062
2017-01-01,30.059385299682617
2017-02-01,29.55322265625
2017-03-01,29.657304763793945
2017-04-01,29.723081588745117
2017-05-01,29.690196990966797
2017-06-01,27.94792938232422
2017-07-01,29.380935668945312
2017-08-01,29.04960823059082
2017-09-01,31.779678344726562
2017-10-01,37.96368408203125
2017-11-01,37.42123794555664
2017-12-01,38.751129150390625
2018-01-01,40.413326263427734
2018-02-01,41.37875747680664
2018-03-01,44.0175666809082
2018-04-01,43.62876892089844
2018-05-01,46.6545524597168
2018-06-01,42.25693893432617
2018-07-01,40.888336181640625
2018-08-01,41.168846130371094
2018-09-01,40.444252014160156
2018-10-01,40.093605041503906
2018-11-01,42.17183303833008
2018-12-01,40.38895034790039
2019-01-01,40.552467346191406
2019-02-01,45.5785026550293
2019-03-01,46.50830078125
2019-04-01,44.20454406738281
2019-05-01,38.14200973510742
2019-06-01,41.712982177734375
2019-07-01,44.04828643798828
2019-08-01,41.3121452331543
2019-09-01,45.20539474487305
2019-10-01,49.59172058105469
2019-11-01,50.92515563964844
2019-12-01,52.793190002441406
2020-01-01,56.39213180541992
2020-02-01,48.9737434387207
2020-03-01,47.97390365600586
2020-04-01,53.168418884277344
2020-05-01,55.78340530395508
2020-06-01,53.335044860839844
2020-07-01,42.548580169677734
2020-08-01,45.41902542114258
2020-09-01,46.472408294677734
2020-10-01,39.74117660522461
2020-11-01,43.39398956298828
2020-12-01,45.03853225708008
2021-01-01,50.18244934082031
2021-02-01,54.946651458740234
2021-03-01,58.20881271362305
2021-04-01,52.324256896972656
2021-05-01,51.95136642456055
2021-06-01,51.3745231628418
2021-07-01,49.159950256347656
2021-08-01,49.47108840942383
2021-09-01,49.074134826660156
2021-10-01,45.131996154785156
2021-11-01,45.31621551513672
2021-12-01,47.76451873779297
2022-01-01,45.278907775878906
2022-02-01,44.24014663696289
2022-03-01,46.31538009643555
2022-04-01,40.736228942871094
2022-05-01,41.51188659667969
2022-06-01,35.237178802490234
2022-07-01,34.20106887817383
2022-08-01,30.066041946411133
2022-09-01,24.518291473388672
2022-10-01,27.049089431762695
2022-11-01,28.609432220458984
2022-12-01,25.48586082458496
2023-01-01,27.25048828125
2023-02-01,24.039443969726562
2023-03-01,31.886810302734375
2023-04-01,30.31540870666504
2023-05-01,30.686304092407227
2023-06-01,32.77200698852539
2023-07-01,35.05546569824219
2023-08-01,34.438053131103516
2023-09-01,34.965206146240234
2023-10-01,35.89957809448242
2023-11-01,43.96468734741211
2023-12-01,49.58590316772461
2024-01-01,42.51066589355469
2024-02-01,42.48106002807617
2024-03-01,43.714012145996094
2024-04-01,30.155445098876953
2024-05-01,30.531522750854492
2024-06-01,30.774776458740234
2024-07-01,30.546226501464844
2024-08-01,21.90106964111328
2024-09-01,23.459999084472656
2024-10-01,21.520000457763672
2024-11-01,24.049999237060547
2024-12-01,20.049999237060547
2025-01-01,19.43000030517578
2025-02-01,23.729999542236328
2025-03-01,22.709999084472656
2025-04-01,20.100000381469727
2025-05-01,19.549999237060547
2025-06-01,22.399999618530273
2025-07-01,19.799999237060547
2025-08-01,24.350000381469727
2025-09-01,33.54999923706055
2025-10-01,39.9900016784668
2025-11-01,40.560001373291016
2025-12-01,36.900001525878906
2026-01-01,46.470001220703125
2026-02-01,45.61000061035156
2026-03-01,44.130001068115234
2026-04-01,64.94000244140625
