date,price
2011-04-18,9.943221092224121
2011-04-19,10.123300552368164
2011-04-20,10.259635925292969
2011-04-21,10.508027076721191
2011-04-25,10.577242851257324
2011-04-26,10.499637603759766
2011-04-27,10.491546630859375
2011-04-28,10.389670372009277
2011-04-29,10.490947723388672
2011-05-02,10.375591278076172
2011-05-03,10.43311882019043
2011-05-04,10.474166870117188
2011-05-05,10.389670372009277
2011-05-06,10.386978149414062
2011-05-09,10.415142059326172
2011-05-10,10.470571517944336
2011-05-11,10.40404987335205
2011-05-12,10.384278297424316
2011-05-13,10.202402114868164
2011-05-16,9.98667049407959
2011-05-17,10.071768760681152
2011-05-18,10.183526039123535
2011-05-19,10.203302383422852
2011-05-20,10.044200897216797
2011-05-23,10.01962947845459
2011-05-24,9.953412055969238
2011-05-25,10.090944290161133
2011-05-26,10.037604331970215
2011-05-27,10.109819412231445
2011-05-31,10.42203426361084
2011-06-01,10.352519989013672
2011-06-02,10.370194435119629
2011-06-03,10.290493965148926
2011-06-06,10.128698348999023
2011-06-07,9.948915481567383
2011-06-08,9.954909324645996
2011-06-09,9.9324369430542
2011-06-10,9.764942169189453
2011-06-13,9.785916328430176
2011-06-14,9.960904121398926
2011-06-15,9.790412902832031
2011-06-16,9.74277400970459
2011-06-17,9.595949172973633
2011-06-20,9.4479341506958
2011-06-21,9.746965408325195
2011-06-22,9.666364669799805
2011-06-23,9.924646377563477
2011-06-24,9.778427124023438
2011-06-27,9.948915481567383
2011-06-28,10.045395851135254
2011-06-29,10.008841514587402
2011-06-30,10.057682037353516
2011-07-01,10.285102844238281
2011-07-05,10.469970703125
2011-07-06,10.539786338806152
2011-07-07,10.702791213989258
2011-07-08,10.777992248535156
2011-07-11,10.606904983520508
2011-07-12,10.599414825439453
2011-07-13,10.7273530960083
2011-07-14,10.719863891601562
2011-07-15,10.934100151062012
2011-07-18,11.20016860961914
2011-07-19,11.291560173034668
2011-07-20,11.592686653137207
2011-07-21,11.60437297821045
2011-07-22,11.784448623657227
2011-07-25,11.94025707244873
2011-07-26,12.087373733520508
2011-07-27,11.763174057006836
2011-07-28,11.740102767944336
2011-07-29,11.699955940246582
2011-08-01,11.887824058532715
2011-08-02,11.652912139892578
2011-08-03,11.762578964233398
2011-08-04,11.30713939666748
2011-08-05,11.194775581359863
2011-08-08,10.583231925964355
2011-08-09,11.206466674804688
2011-08-10,10.89724349975586
2011-08-11,11.197174072265625
2011-08-12,11.295755386352539
2011-08-15,11.488115310668945
2011-08-16,11.400321960449219
2011-08-17,11.399127960205078
2011-08-18,10.967955589294434
2011-08-19,10.66772747039795
2011-08-22,10.68001651763916
2011-08-23,11.19417667388916
2011-08-24,11.271486282348633
2011-08-25,11.197776794433594
2011-08-26,11.493206977844238
2011-08-29,11.684673309326172
2011-08-30,11.685272216796875
2011-08-31,11.530659675598145
2011-09-01,11.416805267333984
2011-09-02,11.207660675048828
2011-09-06,11.378150939941406
2011-09-07,11.503695487976074
2011-09-08,11.509992599487305
2011-09-09,11.310436248779297
2011-09-12,11.384146690368652
2011-09-13,11.524371147155762
2011-09-14,11.664596557617188
2011-09-15,11.774263381958008
2011-09-16,12.000185012817383
2011-09-19,12.333672523498535
2011-09-20,12.388202667236328
2011-09-21,12.348952293395996
2011-09-22,12.0397310256958
2011-09-23,12.114043235778809
2011-09-26,12.080187797546387
2011-09-27,11.963030815124512
2011-09-28,11.895614624023438
2011-09-29,11.702651023864746
2011-09-30,11.425494194030762
2011-10-03,11.224141120910645
2011-10-04,11.161218643188477
2011-10-05,11.333508491516113
2011-10-06,11.30713939666748
2011-10-07,11.08031940460205
2011-10-10,11.64991283416748
2011-10-11,11.993889808654785
2011-10-12,12.050825119018555
2011-10-13,12.237793922424316
2011-10-14,12.644389152526855
2011-10-17,12.584163665771484
2011-10-18,12.651581764221191
2011-10-19,11.943853378295898
2011-10-20,11.844675064086914
2011-10-21,11.771563529968262
2011-10-24,12.158088684082031
2011-10-25,11.91838550567627
2011-10-26,12.00318431854248
2011-10-27,12.12572956085205
2011-10-28,12.13351821899414
2011-10-31,12.128424644470215
2011-11-01,11.880631446838379
2011-11-02,11.907600402832031
2011-11-03,12.07718563079834
2011-11-04,11.992392539978027
2011-11-07,11.977109909057617
2011-11-08,12.171871185302734
2011-11-09,11.84377670288086
2011-11-10,11.54234504699707
2011-11-11,11.524371147155762
2011-11-14,11.363771438598633
2011-11-15,11.650513648986816
2011-11-16,11.5288667678833
2011-11-17,11.30833911895752
2011-11-18,11.234330177307129
2011-11-21,11.05665111541748
2011-11-22,11.28136920928955
2011-11-23,10.996124267578125
2011-11-25,10.893649101257324
2011-11-28,11.269688606262207
2011-11-29,11.182194709777832
2011-11-30,11.451862335205078
2011-12-01,11.623550415039062
2011-12-02,11.676583290100098
2011-12-05,11.775762557983398
2011-12-06,11.714037895202637
2011-12-07,11.658305168151855
2011-12-08,11.705348014831543
2011-12-09,11.794036865234375
2011-12-12,11.740703582763672
2011-12-13,11.64991283416748
2011-12-14,11.391636848449707
2011-12-15,11.354181289672852
2011-12-16,11.41650390625
2011-12-19,11.452160835266113
2011-12-20,11.863851547241211
2011-12-21,11.87883472442627
2011-12-22,11.941755294799805
2011-12-23,12.084977149963379
2011-12-27,12.180861473083496
2011-12-28,12.064306259155273
2011-12-29,12.138612747192383
2011-12-30,12.135019302368164
2012-01-03,12.321688652038574
2012-01-04,12.387906074523926
2012-01-05,12.525436401367188
2012-01-06,12.656373023986816
2012-01-09,12.636299133300781
2012-01-10,12.681541442871094
2012-01-11,12.660868644714355
2012-01-12,12.626110076904297
2012-01-13,12.57877254486084
2012-01-17,12.725287437438965
2012-01-18,12.857426643371582
2012-01-19,12.816678047180176
2012-01-20,12.593452453613281
2012-01-23,12.806489944458008
2012-01-24,12.596748352050781
2012-01-25,13.38327693939209
2012-01-26,13.322452545166016
2012-01-27,13.401854515075684
2012-01-30,13.573540687561035
2012-01-31,13.677509307861328
2012-02-01,13.66882610321045
2012-02-02,13.636765480041504
2012-02-03,13.773395538330078
2012-02-06,13.901930809020996
2012-02-07,14.047555923461914
2012-02-08,14.282767295837402
2012-02-09,14.77685832977295
2012-02-10,14.784345626831055
2012-02-13,15.059412956237793
2012-02-14,15.264958381652832
2012-02-15,14.911691665649414
2012-02-16,15.04771900177002
2012-02-17,15.045023918151855
2012-02-21,15.426450729370117
2012-02-22,15.37221908569336
2012-02-23,15.472594261169434
2012-02-24,15.652972221374512
2012-02-27,15.753344535827637
2012-02-28,16.042497634887695
2012-02-29,16.253131866455078
2012-03-01,16.31395721435547
2012-03-02,16.335229873657227
2012-03-05,15.975075721740723
2012-03-06,15.888184547424316
2012-03-07,15.901065826416016
2012-03-08,16.239652633666992
2012-03-09,16.33493423461914
2012-03-12,16.53958511352539
2012-03-13,17.02198600769043
2012-03-14,17.665590286254883
2012-03-15,17.545143127441406
2012-03-16,17.545434951782227
2012-03-19,18.010774612426758
2012-03-20,18.15638542175293
2012-03-21,18.052703857421875
2012-03-22,17.95802879333496
2012-03-23,17.85944938659668
2012-03-26,18.18693733215332
2012-03-27,18.411672592163086
2012-03-28,18.505748748779297
2012-03-29,18.27324867248535
2012-03-30,17.964324951171875
2012-04-02,18.5360164642334
2012-04-03,18.85631561279297
2012-04-04,18.706199645996094
2012-04-05,18.986961364746094
2012-04-09,19.063364028930664
2012-04-10,18.829952239990234
2012-04-11,18.762840270996094
2012-04-12,18.66006088256836
2012-04-13,18.134506225585938
2012-04-16,17.38243865966797
2012-04-17,18.268444061279297
2012-04-18,18.22769546508789
2012-04-19,17.601469039916992
2012-04-20,17.168203353881836
2012-04-23,17.12984275817871
2012-04-24,16.787673950195312
2012-04-25,18.277433395385742
2012-04-26,18.20851707458496
2012-04-27,18.06769371032715
2012-04-30,17.497791290283203
2012-05-01,17.442363739013672
2012-05-02,17.557716369628906
2012-05-03,17.433076858520508
2012-05-04,16.93659210205078
2012-05-07,17.063337326049805
2012-05-08,17.024385452270508
2012-05-09,17.05434226989746
2012-05-10,17.09449577331543
2012-05-11,16.980337142944336
2012-05-14,16.7259464263916
2012-05-15,16.57463264465332
2012-05-16,16.362201690673828
2012-05-17,15.883993148803711
2012-05-18,15.891783714294434
2012-05-21,16.817625045776367
2012-05-22,16.688501358032227
2012-05-23,17.095699310302734
2012-05-24,16.93868637084961
2012-05-25,16.847896575927734
2012-05-29,17.14693260192871
2012-05-30,17.353681564331055
2012-05-31,17.310535430908203
2012-06-01,16.808944702148438
2012-06-04,16.907821655273438
2012-06-05,16.864078521728516
2012-06-06,17.122657775878906
2012-06-07,17.130451202392578
2012-06-08,17.38813591003418
2012-06-11,17.11396598815918
