date,price
2011-05-01,94.56925201416016
2011-06-01,96.46542358398438
2011-07-01,102.25727081298828
2011-08-01,96.66786193847656
2011-09-01,98.76054382324219
2011-10-01,104.27265167236328
2011-11-01,106.1759033203125
2011-12-01,104.26651763916016
2012-01-01,109.21106719970703
2012-02-01,111.55293273925781
2012-03-01,118.772705078125
2012-04-01,117.87899780273438
2012-05-01,109.80712127685547
2012-06-01,111.79907989501953
2012-07-01,112.02772521972656
2012-08-01,111.38180541992188
2012-09-01,119.09059143066406
2012-10-01,111.67362976074219
2012-11-01,109.1133041381836
2012-12-01,110.44416046142578
2013-01-01,117.08641815185547
2013-02-01,115.79487609863281
2013-03-01,123.50245666503906
2013-04-01,117.2723617553711
2013-05-01,120.44532775878906
2013-06-01,111.17296600341797
2013-07-01,113.45909881591797
2013-08-01,106.03050231933594
2013-09-01,108.2618179321289
2013-10-01,104.77159881591797
2013-11-01,105.04639434814453
2013-12-01,110.2480239868164
2014-01-01,103.8471450805664
2014-02-01,108.83734130859375
2014-03-01,113.7600326538086
2014-04-01,116.11224365234375
2014-05-01,108.955322265625
2014-06-01,107.75286865234375
2014-07-01,113.93499755859375
2014-08-01,114.30949401855469
2014-09-01,113.50857543945312
2014-10-01,98.30274200439453
2014-11-01,96.96929931640625
2014-12-01,96.59146881103516
2015-01-01,92.2989273071289
2015-02-01,97.49451446533203
2015-03-01,97.30540466308594
2015-04-01,103.84700775146484
2015-05-01,102.85271453857422
2015-06-01,99.36123657226562
2015-07-01,98.95195770263672
2015-08-01,90.3389663696289
2015-09-01,89.2904052734375
2015-10-01,86.27853393554688
2015-11-01,85.87201690673828
2015-12-01,85.55845642089844
2016-01-01,77.58203887939453
2016-02-01,81.4614486694336
2016-03-01,95.11835479736328
2016-04-01,91.65779876708984
2016-05-01,96.55657196044922
2016-06-01,96.24555206298828
2016-07-01,101.85108947753906
2016-08-01,100.74774932861328
2016-09-01,101.59869384765625
2016-10-01,98.29837799072266
2016-11-01,103.75407409667969
2016-12-01,107.12847900390625
2017-01-01,112.6336441040039
2017-02-01,116.05424499511719
2017-03-01,113.27706146240234
2017-04-01,104.2677230834961
2017-05-01,99.28491973876953
2017-06-01,101.04303741455078
2017-07-01,95.02629852294922
2017-08-01,93.94905090332031
2017-09-01,96.30248260498047
2017-10-01,102.26331329345703
2017-11-01,102.20355987548828
2017-12-01,102.85638427734375
2018-01-01,109.74833679199219
2018-02-01,104.47208404541016
2018-03-01,103.87584686279297
2018-04-01,98.1414566040039
2018-05-01,95.67030334472656
2018-06-01,95.6302261352539
2018-07-01,99.21036529541016
2018-08-01,100.2713851928711
2018-09-01,104.62755584716797
2018-10-01,79.8701171875
2018-11-01,85.98682403564453
2018-12-01,79.65403747558594
2019-01-01,94.1945571899414
2019-02-01,96.79434967041016
2019-03-01,100.02757263183594
2019-04-01,99.439208984375
2019-05-01,90.02483367919922
2019-06-01,98.92031860351562
2019-07-01,106.3375244140625
2019-08-01,97.22021484375
2019-09-01,105.54374694824219
2019-10-01,97.059326171875
2019-11-01,97.58190155029297
2019-12-01,98.43333435058594
2020-01-01,105.54927825927734
2020-02-01,95.57667541503906
2020-03-01,82.31298065185547
2020-04-01,93.16880798339844
2020-05-01,92.67906951904297
2020-06-01,90.81632232666016
2020-07-01,92.44813537597656
2020-08-01,92.72637176513672
2020-09-01,92.69109344482422
2020-10-01,85.06522369384766
2020-11-01,94.1004638671875
2020-12-01,97.28893280029297
2021-01-01,92.05659484863281
2021-02-01,91.91748809814453
2021-03-01,104.36898040771484
2021-04-01,111.12017059326172
2021-05-01,112.576904296875
2021-06-01,116.09181213378906
2021-07-01,111.63314819335938
2021-08-01,111.14213562011719
2021-09-01,111.29218292236328
2021-10-01,100.21342468261719
2021-11-01,98.11991882324219
2021-12-01,113.49030303955078
2022-01-01,113.41388702392578
2022-02-01,104.02288055419922
2022-03-01,111.72942352294922
2022-04-01,113.61133575439453
2022-05-01,119.30865478515625
2022-06-01,122.79986572265625
2022-07-01,113.75446319580078
2022-08-01,111.71925354003906
2022-09-01,104.63681030273438
2022-10-01,121.7929916381836
2022-11-01,131.13729858398438
2022-12-01,125.56224060058594
2023-01-01,120.07239532470703
2023-02-01,115.233154296875
2023-03-01,118.26344299316406
2023-04-01,114.0413589477539
2023-05-01,116.00804901123047
2023-06-01,122.36334228515625
2023-07-01,131.8462371826172
2023-08-01,134.2695770263672
2023-09-01,129.7746124267578
2023-10-01,133.7890167236328
2023-11-01,146.66473388671875
2023-12-01,152.9960479736328
2024-01-01,171.808349609375
2024-02-01,173.08993530273438
2024-03-01,180.26588439941406
2024-04-01,156.89251708984375
2024-05-01,157.506103515625
2024-06-01,164.88519287109375
2024-07-01,183.1803436279297
2024-08-01,192.70449829101562
2024-09-01,212.6143035888672
2024-10-01,198.80416870117188
2024-11-01,218.70191955566406
2024-12-01,213.0783233642578
2025-01-01,247.8466339111328
2025-02-01,244.68678283691406
2025-03-01,242.62860107421875
2025-04-01,235.95452880859375
2025-05-01,252.77633666992188
2025-06-01,289.5439758300781
2025-07-01,248.65341186523438
2025-08-01,239.16500854492188
2025-09-01,279.02197265625
2025-10-01,303.99114990234375
2025-11-01,305.1481018066406
2025-12-01,294.5307312011719
2026-01-01,304.9612731933594
2026-02-01,238.8482208251953
2026-03-01,242.38999938964844
2026-04-01,244.8000030517578
