date,price
2011-04-18,92.89537048339844
2011-04-19,92.59310913085938
2011-04-20,92.2292251586914
2011-04-21,94.20535278320312
2011-04-25,93.86386108398438
2011-04-26,94.32288360595703
2011-04-27,95.3753890991211
2011-04-28,95.60489654541016
2011-04-29,95.49296569824219
2011-05-02,96.37183380126953
2011-05-03,96.77488708496094
2011-05-04,95.51534271240234
2011-05-05,94.30611419677734
2011-05-06,94.96964263916016
2011-05-09,95.08771514892578
2011-05-10,95.80751037597656
2011-05-11,95.3126449584961
2011-05-12,96.85337829589844
2011-05-13,95.548828125
2011-05-16,94.95278930664062
2011-05-17,95.87496948242188
2011-05-18,95.84122467041016
2011-05-19,95.92559051513672
2011-05-20,95.68379974365234
2011-05-23,94.61540985107422
2011-05-24,94.4636001586914
2011-05-25,94.32859802246094
2011-05-26,94.00811004638672
2011-05-27,94.18807220458984
2011-05-31,94.99213409423828
2011-06-01,93.6594467163086
2011-06-02,93.39515686035156
2011-06-03,92.81037139892578
2011-06-06,92.64167022705078
2011-06-07,92.04560852050781
2011-06-08,92.41111755371094
2011-06-09,92.69227600097656
2011-06-10,91.75883483886719
2011-06-13,91.75320434570312
2011-06-14,92.28741455078125
2011-06-15,91.2808837890625
2011-06-16,91.4720458984375
2011-06-17,92.46736907958984
2011-06-20,92.79347229003906
2011-06-21,93.46824645996094
2011-06-22,93.16463470458984
2011-06-23,93.41203308105469
2011-06-24,92.82158660888672
2011-06-27,94.2555160522461
2011-06-28,95.59944915771484
2011-06-29,95.89747619628906
2011-06-30,96.46544647216797
2011-07-01,98.1467514038086
2011-07-05,98.6471939086914
2011-07-06,99.92930603027344
2011-07-07,99.2376937866211
2011-07-08,99.24327087402344
2011-07-11,98.39982604980469
2011-07-12,97.8712158203125
2011-07-13,98.0230712890625
2011-07-14,97.97237396240234
2011-07-15,98.70907592773438
2011-07-18,98.56283569335938
2011-07-19,104.14667510986328
2011-07-20,103.26941680908203
2011-07-21,103.97234344482422
2011-07-22,104.12979125976562
2011-07-25,103.29755401611328
2011-07-26,102.86459350585938
2011-07-27,101.97614288330078
2011-07-28,102.22917938232422
2011-07-29,102.25726318359375
2011-08-01,101.63873291015625
2011-08-02,100.12045288085938
2011-08-03,100.55906677246094
2011-08-04,96.42609405517578
2011-08-05,97.26953125
2011-08-08,93.87528228759766
2011-08-09,96.3545913696289
2011-08-10,91.79695892333984
2011-08-11,94.16331481933594
2011-08-12,94.99351501464844
2011-08-15,97.69876098632812
2011-08-16,96.71040344238281
2011-08-17,96.84599304199219
2011-08-18,92.52550506591797
2011-08-19,88.97312927246094
2011-08-22,89.78642272949219
2011-08-23,92.80223846435547
2011-08-24,94.18026733398438
2011-08-25,93.51383209228516
2011-08-26,95.52444458007812
2011-08-29,97.48982238769531
2011-08-30,97.42768859863281
2011-08-31,97.08880615234375
2011-09-01,96.19647216796875
2011-09-02,94.30451202392578
2011-09-06,93.24840545654297
2011-09-07,94.49089813232422
2011-09-08,93.32747650146484
2011-09-09,91.13618469238281
2011-09-12,91.72919464111328
2011-09-13,92.29959106445312
2011-09-14,94.45134735107422
2011-09-15,96.0609359741211
2011-09-16,97.69876098632812
2011-09-19,97.77784729003906
2011-09-20,98.67578887939453
2011-09-21,97.7156982421875
2011-09-22,95.23075103759766
2011-09-23,95.63737487792969
2011-09-26,98.55719757080078
2011-09-27,100.3644027709961
2011-09-28,100.27408599853516
2011-09-29,101.18901824951172
2011-09-30,98.76050567626953
2011-10-03,97.8681640625
2011-10-04,98.68708801269531
2011-10-05,99.87873840332031
2011-10-06,102.61223602294922
2011-10-07,103.00757598876953
2011-10-10,105.396484375
2011-10-11,104.48159790039062
2011-10-12,105.11415100097656
2011-10-13,105.50945281982422
2011-10-14,107.604736328125
2011-10-17,105.37955474853516
2011-10-18,101.0364761352539
2011-10-19,100.1837387084961
2011-10-20,100.10459899902344
2011-10-21,102.5783462524414
2011-10-24,102.92847442626953
2011-10-25,101.8610610961914
2011-10-26,102.77037811279297
2011-10-27,104.97859191894531
2011-10-28,105.86524963378906
2011-10-31,104.27262878417969
2011-11-01,102.42021179199219
2011-11-02,103.87162017822266
2011-11-03,105.78055572509766
2011-11-04,105.26094818115234
2011-11-07,105.79186248779297
2011-11-08,106.17742919921875
2011-11-09,103.33657836914062
2011-11-10,103.9659652709961
2011-11-11,106.25110626220703
2011-11-14,106.23411560058594
2011-11-15,107.02794647216797
2011-11-16,105.82020568847656
2011-11-17,105.31552124023438
2011-11-18,105.03767395019531
2011-11-21,102.90565490722656
2011-11-22,102.80927276611328
2011-11-23,100.90394592285156
2011-11-25,100.39935302734375
2011-11-28,103.31956481933594
2011-11-29,102.59939575195312
2011-11-30,106.6026611328125
2011-12-01,107.42488098144531
2011-12-02,107.54396057128906
2011-12-05,108.21306610107422
2011-12-06,109.40386962890625
2011-12-07,110.03328704833984
2011-12-08,108.6327133178711
2011-12-09,110.32244873046875
2011-12-12,108.97288513183594
2011-12-13,108.38883972167969
2011-12-14,107.01097869873047
2011-12-15,106.30789184570312
2011-12-16,104.09073638916016
2011-12-19,103.70512390136719
2011-12-20,106.17174530029297
2011-12-21,102.89996337890625
2011-12-22,103.22319030761719
2011-12-23,104.75982666015625
2011-12-27,104.87321472167969
2011-12-28,104.32890319824219
2011-12-29,105.57068634033203
2011-12-30,104.26653289794922
2012-01-03,105.63874053955078
2012-01-04,105.2077865600586
2012-01-05,104.70879364013672
2012-01-06,103.50666046142578
2012-01-09,102.9679946899414
2012-01-10,102.80927276611328
2012-01-11,103.3819580078125
2012-01-12,102.3782730102539
2012-01-13,101.5901107788086
2012-01-17,102.06642150878906
2012-01-18,102.6731185913086
2012-01-19,102.36128997802734
2012-01-20,106.89759063720703
2012-01-23,107.72543334960938
2012-01-24,108.83116912841797
2012-01-25,108.71774291992188
2012-01-26,108.29246520996094
2012-01-27,107.99761199951172
2012-01-30,109.15435791015625
2012-01-31,109.2110824584961
2012-02-01,109.22244262695312
2012-02-02,108.60431671142578
2012-02-03,109.80082702636719
2012-02-06,109.3358154296875
2012-02-07,109.63633728027344
2012-02-08,109.83555603027344
2012-02-09,109.93800354003906
2012-02-10,109.53390502929688
2012-02-13,109.64776611328125
2012-02-14,109.42003631591797
2012-02-15,109.43711853027344
2012-02-16,109.87540435791016
2012-02-17,110.1031494140625
2012-02-21,110.0860595703125
2012-02-22,110.35929107666016
2012-02-23,112.48823547363281
2012-02-24,112.57364654541016
2012-02-27,112.44271087646484
2012-02-28,112.6988754272461
2012-02-29,111.98734283447266
2012-03-01,112.44271087646484
2012-03-02,113.17134094238281
2012-03-05,114.22445678710938
2012-03-06,112.28900909423828
2012-03-07,112.579345703125
2012-03-08,113.7405776977539
2012-03-09,114.2016830444336
2012-03-12,114.41798400878906
2012-03-13,116.00051879882812
2012-03-14,116.53555297851562
2012-03-15,117.26424407958984
2012-03-16,117.26991271972656
2012-03-19,117.10481262207031
2012-03-20,116.26808166503906
2012-03-21,116.51846313476562
2012-03-22,116.9738998413086
2012-03-23,116.96820068359375
2012-03-26,118.27176666259766
2012-03-27,117.9359359741211
2012-03-28,117.99854278564453
2012-03-29,118.55638122558594
2012-03-30,118.77267456054688
2012-04-02,119.2395248413086
2012-04-03,119.25655364990234
2012-04-04,117.29267120361328
2012-04-05,116.96253204345703
2012-04-09,116.66084289550781
2012-04-10,115.17503356933594
2012-04-11,115.3174057006836
2012-04-12,116.87708282470703
2012-04-13,115.44263458251953
2012-04-16,115.39707946777344
2012-04-17,118.08960723876953
2012-04-18,113.92276763916016
2012-04-19,113.56978607177734
2012-04-20,113.62104034423828
2012-04-23,113.06318664550781
2012-04-24,113.8487319946289
2012-04-25,115.88091278076172
2012-04-26,117.02517700195312
2012-04-27,117.72529602050781
